2618666497924830148_2019/3/18 10:26:18_45%_63,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_47%_65,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_49%_63,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_49%_66,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_5%_34,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_50%_67,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_53%_68,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_56%_69,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_59%_70,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_62%_71,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_62%_75,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_65%_76,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_67%_77,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_68%_75,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_72%_89,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_73%_78,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_73%_91,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_77%_79,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_77%_92,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_8%_35,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_80%_87,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_80%_94,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_82%_96,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_83%_88,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_83%_97,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_90%_105,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_93%_106,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_95%_106,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_96%_107,1,1,0,0
2618666497924830148_2019/3/18 10:26:18_98%_116,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_100%_45,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_11%_14,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_19%_15,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_24%_16,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_3%_6,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_31%_17,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_37%_18,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_4%_8,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_40%_19,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_47%_20,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_50%_21,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_54%_20,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_54%_22,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_59%_22,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_68%_23,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_7%_11,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_71%_24,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_74%_26,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_75%_25,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_76%_25,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_77%_31,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_79%_41,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_80%_34,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_85%_42,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_86%_38,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_86%_42,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_9%_13,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_90%_41,1,1,0,0
2618666497924845298_2019/3/17 9:44:44_92%_43,1,1,0,0
2618666497924984321_2019/3/17 11:39:35_11%_5,1,1,0,0
2618666497924984321_2019/3/17 11:39:35_17%_5,1,1,0,0
2618666497924984321_2019/3/17 11:39:35_22%_6,1,1,0,0
2618666497924984321_2019/3/17 11:39:35_27%_7,1,1,0,0
2618666497924984321_2019/3/17 11:39:35_31%_11,1,1,0,0
2618666497924984321_2019/3/17 11:39:35_5%_4,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_100%_58,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_13%_9,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_18%_14,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_24%_16,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_29%_18,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_3%_3,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_34%_19,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_44%_23,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_49%_26,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_55%_25,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_62%_28,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_67%_30,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_7%_8,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_74%_35,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_75%_37,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_76%_32,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_79%_39,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_83%_40,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_87%_41,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_90%_42,1,1,0,0
2618666497924985696_2019/3/17 8:22:1_95%_43,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_12%_6,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_15%_7,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_22%_9,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_28%_9,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_29%_12,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_31%_15,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_37%_16,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_4%_5,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_51%_17,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_54%_20,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_57%_19,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_61%_22,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_69%_23,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_76%_24,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_85%_26,1,1,0,0
2618666497924992962_2019/3/17 21:6:1_90%_27,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_100%_75,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_12%_8,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_15%_9,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_18%_14,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_23%_15,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_26%_16,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_28%_17,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_3%_3,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_37%_19,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_44%_20,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_5%_4,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_52%_24,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_55%_27,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_57%_31,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_59%_28,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_64%_31,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_66%_29,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_66%_45,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_70%_37,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_71%_43,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_73%_46,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_75%_44,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_80%_58,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_83%_47,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_87%_59,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_88%_60,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_9%_5,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_90%_48,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_90%_63,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_93%_64,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_95%_64,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_96%_68,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_97%_71,1,1,0,0
2618666497926285858_2019/3/17 22:54:41_98%_74,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_15%_5,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_17%_9,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_29%_10,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_40%_14,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_41%_18,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_42%_16,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_43%_17,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_43%_19,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_48%_18,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_48%_20,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_49%_21,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_5%_4,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_50%_22,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_55%_24,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_60%_28,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_62%_25,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_63%_29,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_65%_26,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_65%_30,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_66%_31,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_71%_40,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_72%_32,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_75%_32,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_76%_40,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_77%_48,1,1,0,0
2618666497927750781_2019/3/17 21:25:59_81%_33,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_11%_9,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_18%_11,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_20%_12,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_23%_14,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_29%_16,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_30%_16,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_32%_22,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_35%_22,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_39%_23,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_40%_24,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_42%_25,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_45%_27,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_47%_29,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_48%_29,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_49%_30,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_54%_31,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_60%_32,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_62%_32,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_67%_33,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_76%_43,1,1,0,0
2618666497927750781_2019/3/17 21:30:21_78%_44,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_1%_4,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_100%_134,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_13%_35,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_19%_36,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_2%_5,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_24%_37,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_3%_34,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_30%_37,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_36%_38,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_42%_38,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_45%_39,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_48%_39,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_51%_40,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_56%_40,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_62%_41,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_63%_42,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_67%_42,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_67%_43,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_7%_35,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_70%_62,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_72%_43,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_74%_65,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_76%_44,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_76%_68,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_78%_61,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_79%_69,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_82%_69,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_85%_70,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_90%_121,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_93%_121,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_96%_123,1,1,0,0
2618666497928128699_2019/3/18 12:28:43_99%_133,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_100%_30,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_15%_9,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_2%_6,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_20%_10,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_26%_10,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_32%_11,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_39%_11,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_4%_8,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_43%_12,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_45%_12,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_49%_13,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_54%_13,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_56%_14,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_60%_14,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_61%_15,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_65%_15,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_69%_16,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_69%_17,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_72%_18,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_73%_16,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_76%_20,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_77%_17,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_79%_21,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_83%_21,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_86%_22,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_9%_9,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_90%_22,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_94%_23,1,1,0,0
2618666497928128699_2019/3/18 13:33:6_97%_23,1,1,0,0
2618666497928128699_2019/3/18 13:34:12_NaN%_17,1,1,0,0
2618666497928184728_2019/3/18 0:37:52_10%_7,1,1,0,0
2618666497928184728_2019/3/18 0:37:52_13%_8,1,1,0,0
2618666497928184728_2019/3/18 0:37:52_15%_9,1,1,0,0
2618666497928184728_2019/3/18 0:37:52_2%_3,1,1,0,0
2618666497928184728_2019/3/18 0:37:52_5%_5,1,1,0,0
2618666497928184728_2019/3/18 0:37:52_7%_6,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_10%_7,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_15%_8,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_17%_13,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_26%_13,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_3%_4,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_4%_6,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_6%_6,1,1,0,0
2618666497928184731_2019/3/17 22:31:1_62%_15,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_13%_18,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_19%_19,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_2%_13,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_25%_21,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_31%_22,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_36%_29,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_43%_30,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_46%_31,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_5%_15,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_58%_35,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_61%_37,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_65%_39,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_7%_17,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_75%_43,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_80%_40,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_80%_45,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_83%_46,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_87%_50,1,1,0,0
2618972521793500363_2019/3/17 21:44:23_91%_52,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_100%_19,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_100%_33,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_13%_15,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_23%_16,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_4%_10,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_43%_17,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_66%_18,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_77%_18,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_85%_20,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_9%_13,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_90%_22,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_94%_22,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_97%_23,1,1,0,0
2618972521794059269_2019/3/17 16:1:56_99%_29,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_19%_43,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_24%_44,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_26%_46,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_31%_48,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_40%_49,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_50%_53,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_51%_51,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_59%_59,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_6%_23,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_71%_60,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_74%_63,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_75%_70,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_80%_86,1,1,0,0
2618972521794304990_2019/3/17 0:26:47_81%_62,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_100%_67,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_13%_16,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_21%_17,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_27%_19,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_34%_21,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_42%_22,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_47%_23,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_54%_26,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_57%_28,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_61%_27,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_64%_28,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_64%_36,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_69%_37,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_70%_32,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_74%_44,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_75%_33,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_75%_46,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_81%_51,1,1,0,0
2618972521796970637_2019/3/18 7:56:53_84%_53,1,1,0,0
