,"全部事件 (类型+操作+标签)","事件总数","唯一访客事件数","事件价值","平均价值",
594,"A_english_entrance+scroll+_2018/10/27 0:13:27_3%_24","1","1","0","0",
595,"ENGLISH+UID：2619735130106165242+http:/english/user/watering-e-1929-Request failed with status code 400","1","1","0","0",
596,"A_english_entrance+scroll+_2018/10/29 0:21:38_2%_2","1","1","0","0",
597,"A_english_entrance+scroll+_2018/10/22 0:13:15_9%_4","1","1","0","0",
598,"A_english_entrance+scroll+_2018/10/24 0:25:14_24%_3","1","1","0","0",
599,"A_english_entrance+scroll+_2018/10/31 0:24:13_18%_21","1","1","0","0",
600,"A_english_entrance+scroll+_2018/10/24 0:2:35_NaN%_219","1","1","0","0",
601,"A_english_entrance+scroll+_2018/10/31 0:8:34_57%_30","1","1","0","0",
602,"A_english_entrance+scroll+_2018/10/31 0:26:19_NaN%_167","1","1","0","0",
603,"A_english_entrance+scroll+_2018/10/24 0:2:12_29%_23","1","1","0","0",
604,"A_english_entrance+scroll+_2018/10/24 0:7:34_2%_12","1","1","0","0",
605,"A_english_entrance+scroll+_2018/10/31 0:15:28_6%_6","1","1","0","0",
606,"A_english_entrance+scroll+_2018/10/23 0:10:51_60%_67","1","1","0","0",
607,"A_english_entrance+scroll+_2018/10/26 0:39:5_21%_10","1","1","0","0",
608,"A_english_entrance+scroll+_2018/10/24 0:2:8_57%_45","1","1","0","0",
609,"A_english_entrance+scroll+_2018/10/27 0:15:59_12%_39","1","1","0","0",
610,"A_english_entrance+scroll+_2018/10/31 0:11:4_85%_64","1","1","0","0",
611,"A_english_entrance+scroll+_2018/10/31 0:10:29_91%_49","1","1","0","0",
612,"A_english_entrance+scroll+_2018/10/28 1:10:28_68%_80","1","1","0","0",
613,"A_english_entrance+scroll+_2018/10/31 0:13:40_16%_8","1","1","0","0",
614,"A_english_entrance+scroll+_2018/10/26 0:4:4_32%_54","1","1","0","0",
615,"A_english_entrance+scroll+_2018/10/22 23:58:49_2362%_71","1","1","0","0",
616,"A_english_entrance+scroll+_2018/10/31 0:11:37_37%_24","1","1","0","0",
617,"A_english_entrance+scroll+_2018/10/28 0:49:39_28%_18","1","1","0","0",
618,"A_english_entrance+scroll+_2018/10/28 0:13:41_58%_94","1","1","0","0",
619,"A_english_entrance+scroll+_2018/10/30 0:43:51_63%_158","1","1","0","0",
620,"A_english_entrance+scroll+_2018/10/29 0:20:41_7%_36","1","1","0","0",
621,"A_english_entrance+scroll+_2018/10/25 0:50:54_14%_33","1","1","0","0",
622,"A_english_entrance+scroll+_2018/10/23 0:5:12_6%_9","1","1","0","0",
623,"A_english_entrance+scroll+_2018/10/23 0:5:12_58%_35","1","1","0","0",
624,"A_english_entrance+scroll+_2018/10/24 0:4:39_26%_46","1","1","0","0",
625,"A_english_entrance+scroll+_2018/10/30 0:22:30_43%_61","1","1","0","0",
626,"A_english_entrance+scroll+_2018/10/22 2:57:9_47%_68","1","1","0","0",
627,"A_english_entrance+scroll+_2018/10/27 0:19:56_100%_7","1","1","0","0",
628,"A_english_entrance+scroll+_2018/10/27 0:3:23_6%_10","1","1","0","0",
629,"A_english_entrance+scroll+_2018/10/25 0:15:9_6%_9","1","1","0","0",
630,"A_english_entrance+scroll+_2018/10/26 0:2:25_39%_27","1","1","0","0",
631,"A_english_entrance+scroll+_2018/10/24 0:23:59_3%_8","1","1","0","0",
632,"A_english_entrance+scroll+_2018/10/31 0:2:11_49%_70","1","1","0","0",
633,"A_english_entrance+scroll+_2018/10/26 0:0:6_10%_7","1","1","0","0",
634,"A_english_entrance+scroll+_2018/10/22 0:23:7_71%_81","1","1","0","0",
635,"A_english_entrance+scroll+_2018/10/29 0:21:16_2%_15","1","1","0","0",
636,"A_english_entrance+scroll+_2018/10/22 1:28:50_64%_150","1","1","0","0",
637,"A_english_entrance+scroll+_2018/10/30 0:20:6_1%_2","1","1","0","0",
638,"ENGLISH+UID：2619735130080526808+http:/english/user/watering-e-5538-Request failed with status code 400","1","1","0","0",
639,"A_english_entrance+scroll+_2018/10/30 0:21:42_1%_5","1","1","0","0",
640,"A_english_entrance+scroll+_2018/10/28 1:7:52_29%_26","1","1","0","0",
641,"A_english_entrance+scroll+_2018/10/28 0:50:29_11%_11","1","1","0","0",
642,"A_english_entrance+scroll+_2018/10/30 0:31:12_75%_116","1","1","0","0",
643,"A_english_entrance+scroll+_2018/10/24 0:19:38_7%_3","1","1","0","0",
644,"A_english_entrance+scroll+_2018/10/28 0:48:42_7%_13","1","1","0","0",
645,"A_english_entrance+scroll+_2018/10/28 16:18:52_70%_62","1","1","0","0",
646,"A_english_entrance+scroll+_2018/10/25 0:41:17_9%_8","1","1","0","0",
647,"A_english_entrance+scroll+_2018/10/24 0:26:54_39%_25","1","1","0","0",
648,"A_english_entrance+scroll+_2018/10/28 0:14:46_24%_43","1","1","0","0",
649,"A_english_entrance+scroll+_2018/10/30 0:12:46_23%_220","1","1","0","0",
650,"A_english_entrance+scroll+_2018/10/25 0:46:52_62%_162","1","1","0","0",
651,"A_english_entrance+scroll+_2018/10/29 0:47:4_75%_73","1","1","0","0",
652,"A_english_entrance+scroll+_2018/10/24 0:8:6_7%_6","1","1","0","0",
653,"A_english_entrance+scroll+_2018/10/26 0:24:11_8%_11","1","1","0","0",
654,"A_english_entrance+scroll+_2018/10/24 0:21:31_46%_28","1","1","0","0",
655,"A_english_entrance+scroll+_2018/10/29 0:21:16_8%_21","1","1","0","0",
656,"A_english_entrance+scroll+_2018/10/24 0:4:27_17%_20","1","1","0","0",
657,"ENGLISH+UID：3123767259531972957+http:/english/user/watering-e-2417-Request failed with status code 400","1","1","0","0",
658,"A_english_entrance+scroll+_2018/10/30 0:4:28_49%_62","1","1","0","0",
659,"A_english_entrance+scroll+_2018/10/26 0:32:4_4%_11","1","1","0","0",
660,"A_english_entrance+scroll+_2018/10/25 0:37:44_2%_7","1","1","0","0",
661,"A_english_entrance+scroll+_2018/10/31 0:13:21_1%_7","1","1","0","0",
662,"A_english_entrance+scroll+_2018/10/30 0:21:38_36%_20","1","1","0","0",
663,"ENGLISH+UID：2619735130114744217+http:/english/item/get_user_class_list-e-20215-timeout of 10000ms exceeded","1","1","0","0",
664,"A_english_entrance+scroll+_2018/10/31 0:34:4_77%_97","1","1","0","0",
665,"ENGLISH+UID：3123908422434069533+http:/english/study/exam_answer-e-490-Request failed with status code 400","1","1","0","0",
666,"A_english_entrance+scroll+_2018/10/27 0:26:16_NaN%_57","1","1","0","0",
667,"A_english_entrance+scroll+_2018/10/28 1:6:39_36%_73","1","1","0","0",
668,"A_english_entrance+scroll+_2018/10/22 0:39:42_100%_8","1","1","0","0",
669,"A_english_entrance+scroll+_2018/10/23 0:2:22_15%_422","1","1","0","0",
670,"A_english_entrance+scroll+_2018/10/29 0:41:19_100%_83","1","1","0","0",
671,"A_english_entrance+scroll+_2018/10/31 0:59:52_47%_17","1","1","0","0",
672,"A_english_entrance+scroll+_2018/10/29 0:11:51_51%_36","1","1","0","0",
673,"A_english_entrance+scroll+_2018/10/27 0:25:22_43%_36","1","1","0","0",
674,"A_english_entrance+scroll+_2018/10/23 0:3:59_47%_30","1","1","0","0",
675,"A_english_entrance+scroll+_2018/10/26 23:59:55_23%_24","1","1","0","0",
676,"A_english_entrance+scroll+_2018/10/26 0:24:20_3%_7","1","1","0","0",
677,"A_english_entrance+scroll+_2018/10/27 0:33:15_58%_31","1","1","0","0",
678,"A_english_entrance+scroll+_2018/10/24 0:1:8_4%_2","1","1","0","0",
679,"A_english_entrance+scroll+_2018/10/23 0:8:10_35%_22","1","1","0","0",
680,"A_english_entrance+scroll+_2018/10/24 0:8:6_33%_15","1","1","0","0",
681,"A_english_entrance+scroll+_2018/10/27 0:29:2_34%_35","1","1","0","0",
682,"A_english_entrance+scroll+_2018/10/31 0:6:38_59%_26","1","1","0","0",
683,"A_english_entrance+scroll+_2018/10/27 0:26:22_50%_129","1","1","0","0",
684,"A_english_entrance+scroll+_2018/10/27 0:38:31_46%_66","1","1","0","0",
685,"A_english_entrance+scroll+_2018/10/22 0:35:16_NaN%_22","1","1","0","0",
686,"A_english_entrance+scroll+_2018/10/22 0:30:1_6%_7","1","1","0","0",
687,"A_english_entrance+scroll+_2018/10/25 0:5:52_1461%_112","1","1","0","0",
688,"A_english_entrance+scroll+_2018/10/22 0:2:8_24%_17","1","1","0","0",
689,"A_english_entrance+scroll+_2018/10/31 0:1:45_65%_1200","1","1","0","0",
690,"A_english_entrance+scroll+_2018/10/26 0:1:26_34%_37","1","1","0","0",
691,"A_english_entrance+scroll+_2018/10/30 19:23:13_34%_16","1","1","0","0",
692,"A_english_entrance+scroll+_2018/10/23 0:0:50_25%_7","1","1","0","0",
693,"A_english_entrance+scroll+_2018/10/27 0:26:22_44%_123","1","1","0","0",
694,"A_english_entrance+scroll+_2018/10/27 0:30:27_64%_140","1","1","0","0",
695,"A_english_entrance+scroll+_2018/10/23 0:11:12_39%_13","1","1","0","0",
696,"A_english_entrance+scroll+_2018/10/26 0:13:57_22%_17","1","1","0","0",
697,"ENGLISH+UID：2619735130105041257+http:/english/study/exam_answer-e-2290-Request failed with status code 400","1","1","0","0",
698,"A_english_entrance+scroll+_2018/10/25 0:24:43_15%_3","1","1","0","0",
699,"A_english_entrance+scroll+_2018/10/28 16:36:40_177%_62","1","1","0","0",
700,"A_english_entrance+scroll+_2018/10/27 0:11:0_22%_15","1","1","0","0",
701,"A_english_entrance+scroll+_2018/10/26 0:42:0_31%_51","1","1","0","0",
702,"A_english_entrance+scroll+_2018/10/27 0:39:52_44%_23","1","1","0","0",
703,"A_english_entrance+scroll+_2018/10/26 0:11:53_2%_2","1","1","0","0",
704,"A_english_entrance+scroll+_2018/10/23 0:3:59_50%_33","1","1","0","0",
705,"A_english_entrance+scroll+_2018/10/30 0:15:4_19%_24","1","1","0","0",
706,"A_english_entrance+scroll+_2018/10/30 0:0:34_75%_188","1","1","0","0",
707,"A_english_entrance+scroll+_2018/10/28 0:13:41_77%_127","1","1","0","0",
708,"A_english_entrance+scroll+_2018/10/22 3:11:43_28%_39","1","1","0","0",
709,"A_english_entrance+scroll+_2018/10/28 0:51:15_59%_82","1","1","0","0",
710,"A_english_entrance+scroll+_2018/10/30 0:7:53_13%_9","1","1","0","0",
711,"A_english_entrance+scroll+_2018/10/26 0:10:2_39%_37","1","1","0","0",
712,"A_english_entrance+scroll+_2018/10/24 0:24:13_2%_6","1","1","0","0",
713,"A_english_entrance+scroll+_2018/10/22 0:23:7_91%_123","1","1","0","0",
714,"A_english_entrance+scroll+_2018/10/31 0:4:35_34%_16","1","1","0","0",
715,"A_english_entrance+scroll+_2018/10/31 0:7:47_70%_24","1","1","0","0",
716,"A_english_entrance+scroll+_2018/10/26 0:42:0_38%_56","1","1","0","0",
717,"A_english_entrance+scroll+_2018/10/25 0:11:22_57%_78","1","1","0","0",
718,"A_english_entrance+scroll+_2018/10/25 0:5:52_12%_26","1","1","0","0",
719,"A_english_entrance+scroll+_2018/10/30 0:43:51_93%_230","1","1","0","0",
720,"A_english_entrance+scroll+_2018/10/22 0:1:48_35%_38","1","1","0","0",
721,"A_english_entrance+scroll+_2018/10/26 0:29:7_2%_3","1","1","0","0",
722,"A_english_entrance+scroll+_2018/10/30 0:45:49_18%_5","1","1","0","0",
723,"A_english_entrance+scroll+_2018/10/26 0:1:17_79%_25","1","1","0","0",
724,"A_english_entrance+scroll+_2018/10/27 0:13:27_94%_259","1","1","0","0",
725,"A_english_entrance+scroll+_2018/10/25 0:28:8_8%_37","1","1","0","0",
726,"A_english_entrance+scroll+_2018/10/30 0:18:57_39%_15","1","1","0","0",
727,"A_english_entrance+scroll+_2018/10/22 23:59:22_89%_56","1","1","0","0",
728,"A_english_entrance+scroll+_2018/10/25 0:8:2_5%_12","1","1","0","0",
729,"A_english_entrance+scroll+_2018/10/26 0:0:19_9%_19","1","1","0","0",
730,"A_english_entrance+scroll+_2018/10/31 0:46:1_12%_7","1","1","0","0",
731,"A_english_entrance+scroll+_2018/10/30 12:19:10_53%_20","1","1","0","0",
732,"A_english_entrance+scroll+_2018/10/28 0:33:16_16%_31","1","1","0","0",
733,"A_english_entrance+scroll+_2018/10/24 0:17:35_85%_26","1","1","0","0",
734,"A_english_entrance+scroll+_2018/10/22 0:18:21_1%_3","1","1","0","0",
735,"A_english_entrance+scroll+_2018/10/30 0:5:24_3%_8","1","1","0","0",
736,"A_english_entrance+scroll+_2018/10/30 0:29:47_43%_59","1","1","0","0",
737,"A_english_entrance+scroll+_2018/10/25 0:10:35_4%_18","1","1","0","0",
738,"A_english_entrance+scroll+_2018/10/30 12:19:10_50%_19","1","1","0","0",
739,"A_english_entrance+scroll+_2018/10/25 0:8:3_15%_22","1","1","0","0",
740,"A_english_entrance+scroll+_2018/10/27 0:26:22_20%_59","1","1","0","0",
741,"A_english_entrance+scroll+_2018/10/26 0:2:25_60%_31","1","1","0","0",
742,"A_english_entrance+scroll+_2018/10/23 0:5:43_26%_18","1","1","0","0",
743,"A_english_entrance+scroll+_2018/10/25 0:16:55_6%_14","1","1","0","0",
744,"A_english_entrance+scroll+_2018/10/24 0:16:41_100%_43","1","1","0","0",
745,"A_english_entrance+scroll+_2018/10/29 23:57:45_5%_198","1","1","0","0",
746,"A_english_entrance+scroll+_2018/10/30 0:24:52_81%_53","1","1","0","0",
747,"A_english_entrance+scroll+_2018/10/22 0:15:15_100%_44","1","1","0","0",
748,"A_english_entrance+scroll+_2018/10/31 0:13:21_NaN%_8","1","1","0","0",
749,"A_english_entrance+scroll+_2018/10/25 0:17:17_8%_15","1","1","0","0",
750,"A_english_entrance+scroll+_2018/10/31 0:2:14_9%_11","1","1","0","0",
751,"A_english_entrance+scroll+_2018/10/31 0:17:29_29%_27","1","1","0","0",
752,"A_english_entrance+scroll+_2018/10/31 0:36:37_33%_17","1","1","0","0",
753,"A_english_entrance+scroll+_2018/10/28 13:11:13_54%_12","1","1","0","0",
754,"A_english_entrance+scroll+_2018/10/23 0:2:3_100%_136","1","1","0","0",
755,"A_english_entrance+scroll+_2018/10/25 0:15:25_42%_28","1","1","0","0",
756,"A_english_entrance+scroll+_2018/10/23 0:0:19_8%_10","1","1","0","0",
757,"A_english_entrance+scroll+_2018/10/30 0:29:25_36%_19","1","1","0","0",
758,"A_english_entrance+scroll+_2018/10/31 0:14:53_14%_26","1","1","0","0",
759,"A_english_entrance+scroll+_2018/10/30 0:6:35_10%_14","1","1","0","0",
760,"A_english_entrance+scroll+_2018/10/24 0:2:35_5%_19","1","1","0","0",
761,"A_english_entrance+scroll+_2018/10/27 0:3:55_20%_55","1","1","0","0",
762,"A_english_entrance+scroll+_2018/10/27 0:13:40_26%_22","1","1","0","0",
763,"A_english_entrance+scroll+_2018/10/26 0:11:39_24%_5","1","1","0","0",
764,"A_english_entrance+scroll+_2018/10/22 0:47:8_45%_362","1","1","0","0",
765,"A_english_entrance+scroll+_2018/10/26 0:11:19_5%_2","1","1","0","0",
766,"A_english_entrance+scroll+_2018/10/22 0:41:44_15%_9","1","1","0","0",
767,"A_english_entrance+scroll+_2018/10/24 0:11:13_100%_25","1","1","0","0",
768,"A_english_entrance+scroll+_2018/10/29 0:33:54_50%_47","1","1","0","0",
769,"A_english_entrance+scroll+_2018/10/29 0:22:34_77%_75","1","1","0","0",
770,"A_english_entrance+scroll+_2018/10/23 0:0:3_46%_21","1","1","0","0",
771,"A_english_entrance+scroll+_2018/10/30 12:6:20_24%_45","1","1","0","0",
772,"A_english_entrance+scroll+_2018/10/29 0:22:31_77%_141","1","1","0","0",
773,"A_english_entrance+scroll+_2018/10/30 0:21:8_19%_17","1","1","0","0",
774,"A_english_entrance+scroll+_2018/10/26 0:10:2_31%_30","1","1","0","0",
775,"A_english_entrance+scroll+_2018/10/29 0:1:15_1%_3","1","1","0","0",
776,"A_english_entrance+scroll+_2018/10/27 0:7:23_NaN%_2","1","1","0","0",
777,"A_english_entrance+scroll+_2018/10/30 23:39:43_100%_1840","1","1","0","0",
778,"A_english_entrance+scroll+_2018/10/31 0:10:29_56%_32","1","1","0","0",
779,"A_english_entrance+scroll+_2018/10/21 23:59:46_94%_53","1","1","0","0",
780,"A_english_entrance+scroll+_2018/10/31 0:12:26_57%_69","1","1","0","0",
781,"A_english_entrance+scroll+_2018/10/31 0:15:50_97%_82","1","1","0","0",
782,"A_english_entrance+scroll+_2018/10/27 0:29:31_7%_20","1","1","0","0",
783,"ENGLISH+UID：2619735130102084821+http:/english/user/get_base_user_info-e-20221-timeout of 10000ms exceeded","1","1","0","0",
784,"A_english_entrance+scroll+_2018/10/30 0:6:41_6%_10","1","1","0","0",
785,"A_english_entrance+scroll+_2018/10/29 0:9:36_25%_26","1","1","0","0",
786,"A_english_entrance+scroll+_2018/10/23 0:6:56_51%_41","1","1","0","0",
787,"A_english_entrance+scroll+_2018/10/30 0:2:17_15%_3","1","1","0","0",
788,"A_english_entrance+scroll+_2018/10/28 0:29:23_35%_86","1","1","0","0",
789,"A_english_entrance+scroll+_2018/10/27 0:16:21_58%_64","1","1","0","0",
790,"A_english_entrance+scroll+_2018/10/31 0:4:46_8%_7","1","1","0","0",
791,"A_english_entrance+scroll+_2018/10/23 0:8:10_18%_13","1","1","0","0",
792,"A_english_entrance+pay_success+_2018/10/25 0:7:30_22%_15_24","1","1","0","0",
793,"A_english_entrance+scroll+_2018/10/25 0:40:39_34%_30","1","1","0","0",
794,"A_english_entrance+scroll+_2018/10/30 12:19:10_9%_11","1","1","0","0",
795,"A_english_entrance+scroll+_2018/10/26 0:32:21_26%_13","1","1","0","0",
796,"A_english_entrance+scroll+_2018/10/27 0:15:16_56%_59","1","1","0","0",
797,"A_english_entrance+scroll+_2018/10/28 1:5:2_23%_27","1","1","0","0",
798,"A_english_entrance+scroll+_2018/10/25 0:18:3_24%_5","1","1","0","0",
799,"A_english_entrance+scroll+_2018/10/27 0:3:23_92%_217","1","1","0","0",
800,"A_english_entrance+scroll+_2018/10/24 0:8:42_69%_48","1","1","0","0",
801,"A_english_entrance+scroll+_2018/10/28 0:1:18_4%_6","1","1","0","0",
802,"A_english_entrance+scroll+_2018/10/29 0:12:21_19%_22","1","1","0","0",
803,"A_english_entrance+scroll+_2018/10/30 0:29:47_64%_109","1","1","0","0",
804,"A_english_entrance+scroll+_2018/10/25 0:28:29_5%_4","1","1","0","0",
805,"A_english_entrance+scroll+_2018/10/24 0:28:6_59%_64","1","1","0","0",
806,"A_english_entrance+scroll+_2018/10/27 0:13:19_6%_2","1","1","0","0",
807,"A_english_entrance+scroll+_2018/10/31 0:38:59_1%_3","1","1","0","0",
808,"A_english_entrance+scroll+_2018/10/26 0:9:18_4%_5","1","1","0","0",
809,"A_english_entrance+scroll+_2018/10/23 0:12:52_11%_12","1","1","0","0",
810,"A_english_entrance+scroll+_2018/10/27 0:3:33_47%_4","1","1","0","0",
811,"A_english_entrance+scroll+_2018/10/30 0:18:57_55%_16","1","1","0","0",
812,"ENGLISH+UID：2619735130111330556+http:/english/user/watering-e-573-Request failed with status code 400","1","1","0","0",
813,"A_english_entrance+scroll+_2018/10/28 3:30:48_68%_70","1","1","0","0",
814,"A_english_entrance+scroll+_2018/10/26 0:17:19_40%_25","1","1","0","0",
815,"A_english_entrance+scroll+_2018/10/24 0:21:31_3%_14","1","1","0","0",
816,"A_english_entrance+scroll+_2018/10/24 0:7:40_70%_37","1","1","0","0",
817,"A_english_entrance+scroll+_2018/10/31 0:34:51_2%_4","1","1","0","0",
818,"A_english_entrance+scroll+_2018/10/28 0:39:56_2%_2","1","1","0","0",
819,"A_english_entrance+scroll+_2018/10/31 0:15:10_3%_16","1","1","0","0",
820,"A_english_entrance+scroll+_2018/10/22 0:33:56_12%_25","1","1","0","0",
821,"A_english_entrance+scroll+_2018/10/31 0:31:29_14%_16","1","1","0","0",
822,"A_english_entrance+scroll+_2018/10/23 0:12:38_16%_36","1","1","0","0",
823,"A_english_entrance+scroll+_2018/10/22 0:1:48_65%_65","1","1","0","0",
824,"A_english_entrance+scroll+_2018/10/30 0:22:30_100%_132","1","1","0","0",
825,"A_english_entrance+scroll+_2018/10/26 0:18:47_2%_9","1","1","0","0",
826,"A_english_entrance+scroll+_2018/10/22 0:28:29_92%_24","1","1","0","0",
827,"A_english_entrance+scroll+_2018/10/22 0:3:20_90%_30","1","1","0","0",
828,"A_english_entrance+scroll+_2018/10/26 0:32:4_96%_104","1","1","0","0",
829,"A_english_entrance+scroll+_2018/10/25 0:6:16_10%_5","1","1","0","0",
830,"A_english_entrance+scroll+_2018/10/22 0:1:5_NaN%_173","1","1","0","0",
831,"A_english_entrance+scroll+_2018/10/23 0:7:43_9%_15","1","1","0","0",
832,"A_english_entrance+scroll+_2018/10/23 0:7:58_61%_45","1","1","0","0",
833,"A_english_entrance+scroll+_2018/10/22 0:21:42_47%_51","1","1","0","0",
834,"A_english_entrance+scroll+_2018/10/24 0:13:56_4%_3","1","1","0","0",
835,"A_english_entrance+scroll+_2018/10/28 0:11:25_NaN%_19","1","1","0","0",
836,"A_english_entrance+scroll+_2018/10/31 0:8:34_86%_38","1","1","0","0",
837,"A_english_entrance+scroll+_2018/10/26 0:4:4_2%_18","1","1","0","0",
838,"A_english_entrance+scroll+_2018/10/24 0:21:31_10%_18","1","1","0","0",
839,"A_english_entrance+scroll+_2018/10/21 12:2:43_92%_103","1","1","0","0",
840,"A_english_entrance+scroll+_2018/10/26 0:29:26_29%_43","1","1","0","0",
841,"A_english_entrance+scroll+_2018/10/27 0:0:13_81%_41","1","1","0","0",
842,"A_english_entrance+scroll+_2018/10/22 0:45:22_56%_61","1","1","0","0",
843,"A_english_entrance+scroll+_2018/10/24 0:0:15_6%_33","1","1","0","0",
844,"A_english_entrance+scroll+_2018/10/27 0:9:33_100%_22","1","1","0","0",
845,"A_english_entrance+scroll+_2018/10/26 0:2:11_7%_21","1","1","0","0",
846,"A_english_entrance+scroll+_2018/10/27 0:42:32_18%_23","1","1","0","0",
847,"A_english_entrance+scroll+_2018/10/23 0:2:46_1%_7","1","1","0","0",
848,"A_english_entrance+scroll+_2018/10/28 0:50:44_52%_99","1","1","0","0",
849,"A_english_entrance+scroll+_2018/10/28 1:2:13_66%_11","1","1","0","0",
850,"A_english_entrance+scroll+_2018/10/30 0:4:40_93%_57","1","1","0","0",
851,"A_english_entrance+scroll+_2018/10/29 0:8:15_53%_31","1","1","0","0",
852,"A_english_entrance+scroll+_2018/10/29 0:19:4_36%_14","1","1","0","0",
853,"A_english_entrance+scroll+_2018/10/26 0:27:29_32%_38","1","1","0","0",
854,"A_english_entrance+scroll+_2018/10/24 0:4:27_31%_25","1","1","0","0",
855,"A_english_entrance+scroll+_2018/10/23 0:7:58_53%_40","1","1","0","0",
856,"A_english_entrance+scroll+_2018/10/27 0:20:55_15%_9","1","1","0","0",
857,"A_english_entrance+scroll+_2018/10/26 0:16:9_92%_136","1","1","0","0",
858,"A_english_entrance+scroll+_2018/10/23 0:7:27_71%_54","1","1","0","0",
859,"A_english_entrance+scroll+_2018/10/25 0:26:57_2%_3","1","1","0","0",
860,"A_english_entrance+scroll+_2018/10/25 0:42:22_81%_78","1","1","0","0",
861,"A_english_entrance+scroll+_2018/10/28 0:48:2_31%_12","1","1","0","0",
862,"A_english_entrance+scroll+_2018/10/23 9:12:59_181%_63","1","1","0","0",
863,"A_english_entrance+scroll+_2018/10/25 0:8:35_34%_8","1","1","0","0",
864,"A_english_entrance+scroll+_2018/10/22 0:3:20_7%_8","1","1","0","0",
865,"A_english_entrance+scroll+_2018/10/26 0:8:51_3460%_71","1","1","0","0",
866,"ENGLISH+UID：2619580092293733146+http:/english/study/get_handout-e-20547-timeout of 10000ms exceeded","1","1","0","0",
867,"A_english_entrance+scroll+_2018/10/27 0:36:8_16%_4","1","1","0","0",
868,"A_english_entrance+scroll+_2018/10/26 0:24:11_65%_41","1","1","0","0",
869,"A_english_entrance+scroll+_2018/10/22 0:19:50_8%_5","1","1","0","0",
870,"A_english_entrance+scroll+_2018/10/22 0:54:12_3%_10","1","1","0","0",
871,"A_english_entrance+scroll+_2018/10/22 0:37:45_90%_37","1","1","0","0",
872,"A_english_entrance+scroll+_2018/10/24 0:16:41_32%_17","1","1","0","0",
873,"A_english_entrance+scroll+_2018/10/27 0:3:23_33%_38","1","1","0","0",
874,"A_english_entrance+scroll+_2018/10/23 0:2:3_78%_87","1","1","0","0",
875,"A_english_entrance+scroll+_2018/10/29 0:11:51_4%_5","1","1","0","0",
876,"A_english_entrance+scroll+_2018/10/26 0:8:51_46%_37","1","1","0","0",
877,"A_english_entrance+scroll+_2018/10/29 0:30:1_46%_42","1","1","0","0",
878,"A_english_entrance+scroll+_2018/10/26 0:17:15_17%_38","1","1","0","0",
879,"A_english_entrance+scroll+_2018/10/30 0:5:56_5%_7","1","1","0","0",
880,"A_english_entrance+scroll+_2018/10/24 0:12:15_35%_12","1","1","0","0",
881,"A_english_entrance+scroll+_2018/10/26 0:1:26_44%_39","1","1","0","0",
882,"A_english_entrance+scroll+_2018/10/23 0:5:8_17%_45","1","1","0","0",
883,"A_english_entrance+scroll+_2018/10/31 0:6:41_65%_114","1","1","0","0",
884,"A_english_entrance+scroll+_2018/10/28 0:44:17_6%_12","1","1","0","0",
885,"A_english_entrance+scroll+_2018/10/28 1:4:57_43%_57","1","1","0","0",
886,"A_english_entrance+scroll+_2018/10/29 0:22:46_74%_133","1","1","0","0",
887,"A_english_entrance+scroll+_2018/10/25 0:23:50_68%_36","1","1","0","0",
888,"A_english_entrance+scroll+_2018/10/23 0:6:11_70%_43","1","1","0","0",
889,"ENGLISH+UID：2619735130114177679+http:/english/study/exam_answer-e-2542-Request failed with status code 400","1","1","0","0",
890,"A_english_entrance+scroll+_2018/10/30 0:21:8_72%_38","1","1","0","0",
891,"A_english_entrance+scroll+_2018/10/22 0:1:48_73%_68","1","1","0","0",
892,"A_english_entrance+scroll+_2018/10/24 0:8:24_-3%_16","1","1","0","0",
893,"A_english_entrance+scroll+_2018/10/29 0:0:33_8%_5","1","1","0","0",
894,"A_english_entrance+scroll+_2018/10/30 0:43:51_11%_47","1","1","0","0",
895,"A_english_entrance+scroll+_2018/10/23 0:10:19_72%_105","1","1","0","0",
896,"A_english_entrance+scroll+_2018/10/27 0:3:23_60%_147","1","1","0","0",
897,"A_english_entrance+scroll+_2018/10/25 0:34:37_77%_77","1","1","0","0",
898,"A_english_entrance+scroll+_2018/10/29 0:22:34_12%_24","1","1","0","0",
899,"A_english_entrance+scroll+_2018/10/25 0:51:21_34%_83","1","1","0","0",
900,"A_english_entrance+scroll+_2018/10/30 0:22:23_38%_44","1","1","0","0",
901,"A_english_entrance+scroll+_2018/10/24 0:25:14_25%_4","1","1","0","0",
902,"A_english_entrance+scroll+_2018/10/23 0:6:13_92%_74","1","1","0","0",
903,"A_english_entrance+scroll+_2018/10/28 0:24:50_22%_8","1","1","0","0",
904,"A_english_entrance+scroll+_2018/10/26 0:17:19_11%_4","1","1","0","0",
905,"A_english_entrance+scroll+_2018/10/25 0:44:51_78%_41","1","1","0","0",
906,"A_english_entrance+scroll+_2018/10/26 0:2:55_5%_8","1","1","0","0",
907,"A_english_entrance+scroll+_2018/10/22 23:58:55_1522%_74","1","1","0","0",
908,"A_english_entrance+scroll+_2018/10/27 0:13:40_24%_18","1","1","0","0",
909,"A_english_entrance+scroll+_2018/10/30 0:22:9_79%_215","1","1","0","0",
910,"A_english_entrance+scroll+_2018/10/28 0:29:29_32%_27","1","1","0","0",
911,"A_english_entrance+scroll+_2018/10/26 0:42:0_79%_86","1","1","0","0",
912,"A_english_entrance+scroll+_2018/10/27 0:9:39_15%_45","1","1","0","0",
913,"A_english_entrance+scroll+_2018/10/31 0:36:37_79%_34","1","1","0","0",
