,"全部事件 (类型+操作+标签)","事件总数","唯一访客事件数","事件价值","平均价值",
3090,"A_english_entrance+scroll+_2018/10/22 0:39:5_50%_14","1","1","0","0",
3091,"A_english_entrance+scroll+_2018/10/30 0:18:57_9%_12","1","1","0","0",
3092,"A_english_entrance+scroll+_2018/10/27 0:10:0_81%_46","1","1","0","0",
3093,"A_english_entrance+scroll+_2018/10/27 0:5:43_8%_10","1","1","0","0",
3094,"A_english_entrance+scroll+_2018/10/25 0:23:18_10%_5","1","1","0","0",
3095,"A_english_entrance+scroll+_2018/10/23 0:6:13_18%_23","1","1","0","0",
3096,"A_english_entrance+scroll+_2018/10/26 0:32:21_31%_15","1","1","0","0",
3097,"A_english_entrance+scroll+_2018/10/28 1:6:39_5%_32","1","1","0","0",
3098,"A_english_entrance+scroll+_2018/10/30 0:0:34_98%_275","1","1","0","0",
3099,"A_english_entrance+scroll+_2018/10/22 0:21:25_89%_19","1","1","0","0",
3100,"A_english_entrance+scroll+_2018/10/30 0:29:25_8%_9","1","1","0","0",
3101,"A_english_entrance+scroll+_2018/10/25 0:3:18_7%_29","1","1","0","0",
3102,"A_english_entrance+scroll+_2018/10/22 2:57:9_1%_11","1","1","0","0",
3103,"A_english_entrance+scroll+_2018/10/31 0:46:1_34%_37","1","1","0","0",
3104,"A_english_entrance+scroll+_2018/10/23 0:12:35_65%_32","1","1","0","0",
3105,"A_english_entrance+scroll+_2018/10/28 1:11:8_1%_4","1","1","0","0",
3106,"A_english_entrance+scroll+_2018/10/27 0:27:2_100%_125","1","1","0","0",
3107,"A_english_entrance+scroll+_2018/10/23 0:1:48_31%_17","1","1","0","0",
3108,"A_english_entrance+scroll+_2018/10/25 0:50:54_4%_20","1","1","0","0",
3109,"A_english_entrance+scroll+_2018/10/31 0:24:13_64%_64","1","1","0","0",
3110,"ENGLISH+UID：2619580092286123637+http:/english/study/get_word_translate-e-20315-timeout of 10000ms exceeded","1","1","0","0",
3111,"A_english_entrance+scroll+_2018/10/25 0:25:53_4%_3","1","1","0","0",
3112,"A_english_entrance+scroll+_2018/10/27 0:35:14_11%_16","1","1","0","0",
3113,"A_english_entrance+scroll+_2018/10/22 0:33:56_2%_7","1","1","0","0",
3114,"A_english_entrance+scroll+_2018/10/29 23:57:52_65%_147","1","1","0","0",
3115,"A_english_entrance+scroll+_2018/10/31 0:34:7_77%_94","1","1","0","0",
3116,"A_english_entrance+scroll+_2018/10/22 1:54:17_85%_283","1","1","0","0",
3117,"A_english_entrance+scroll+_2018/10/24 0:2:35_97%_82","1","1","0","0",
3118,"A_english_entrance+scroll+_2018/10/26 0:10:0_17%_24","1","1","0","0",
3119,"A_english_entrance+scroll+_2018/10/24 0:15:25_5%_13","1","1","0","0",
3120,"ENGLISH+UID：2619735130111522671+http:/english/user/watering-e-702-Request failed with status code 400","1","1","0","0",
3121,"A_english_entrance+scroll+_2018/10/24 0:13:38_5%_7","1","1","0","0",
3122,"A_english_entrance+scroll+_2018/10/29 0:1:28_35%_17","1","1","0","0",
3123,"A_english_entrance+scroll+_2018/10/27 0:3:55_24%_57","1","1","0","0",
3124,"A_english_entrance+scroll+_2018/10/31 0:58:19_43%_27","1","1","0","0",
3125,"A_english_entrance+scroll+_2018/10/23 0:0:3_61%_36","1","1","0","0",
3126,"A_english_entrance+scroll+_2018/10/25 0:24:43_42%_12","1","1","0","0",
3127,"A_english_entrance+scroll+_2018/10/27 0:17:53_16%_23","1","1","0","0",
3128,"A_english_entrance+scroll+_2018/10/25 0:20:12_16%_4","1","1","0","0",
3129,"A_english_entrance+scroll+_2018/10/22 0:23:40_4%_9","1","1","0","0",
3130,"A_english_entrance+scroll+_2018/10/25 0:27:37_6%_10","1","1","0","0",
3131,"A_english_entrance+scroll+_2018/10/23 0:4:20_9%_18","1","1","0","0",
3132,"A_english_entrance+scroll+_2018/10/28 0:34:34_1116%_87","1","1","0","0",
3133,"A_english_entrance+scroll+_2018/10/30 0:0:34_58%_165","1","1","0","0",
3134,"A_english_entrance+scroll+_2018/10/28 0:49:39_64%_24","1","1","0","0",
3135,"A_english_entrance+scroll+_2018/10/23 0:10:42_54%_35","1","1","0","0",
3136,"A_english_entrance+scroll+_2018/10/25 0:16:55_61%_106","1","1","0","0",
3137,"A_english_entrance+scroll+_2018/10/25 0:11:30_95%_105","1","1","0","0",
3138,"A_english_entrance+scroll+_2018/10/24 0:14:35_71%_47","1","1","0","0",
3139,"A_english_entrance+scroll+_2018/10/27 0:39:42_17%_12","1","1","0","0",
3140,"A_english_entrance+scroll+_2018/10/25 0:13:8_30%_20","1","1","0","0",
3141,"A_english_entrance+scroll+_2018/10/26 0:6:54_1%_2","1","1","0","0",
3142,"A_english_entrance+scroll+_2018/10/26 0:1:26_17%_18","1","1","0","0",
3143,"A_english_entrance+scroll+_2018/10/24 0:7:38_91%_69","1","1","0","0",
3144,"A_english_entrance+scroll+_2018/10/25 0:13:39_100%_28","1","1","0","0",
3145,"A_english_entrance+scroll+_2018/10/29 0:17:17_21%_10","1","1","0","0",
3146,"A_english_entrance+scroll+_2018/10/28 0:6:43_100%_114","1","1","0","0",
3147,"A_english_entrance+scroll+_2018/10/22 0:15:16_25%_3","1","1","0","0",
3148,"A_english_entrance+scroll+_2018/10/31 0:29:32_4%_19","1","1","0","0",
3149,"A_english_entrance+scroll+_2018/10/29 0:12:44_37%_35","1","1","0","0",
3150,"A_english_entrance+scroll+_2018/10/28 0:34:34_106%_49","1","1","0","0",
3151,"A_english_entrance+scroll+_2018/10/27 0:12:18_52%_34","1","1","0","0",
3152,"A_english_entrance+scroll+_2018/10/24 0:20:35_51%_64","1","1","0","0",
3153,"A_english_entrance+scroll+_2018/10/27 0:26:16_NaN%_95","1","1","0","0",
3154,"A_english_entrance+scroll+_2018/10/29 0:22:31_48%_84","1","1","0","0",
3155,"A_english_entrance+scroll+_2018/10/22 0:1:41_52%_74","1","1","0","0",
3156,"A_english_entrance+scroll+_2018/10/29 0:22:46_78%_164","1","1","0","0",
3157,"A_english_entrance+scroll+_2018/10/22 0:39:5_7%_5","1","1","0","0",
3158,"A_english_entrance+scroll+_2018/10/30 0:14:3_40%_8","1","1","0","0",
3159,"A_english_entrance+scroll+_2018/10/23 0:3:21_30%_32","1","1","0","0",
3160,"A_english_entrance+scroll+_2018/10/26 0:2:55_2%_7","1","1","0","0",
3161,"A_english_entrance+scroll+_2018/10/31 0:9:17_1%_19","1","1","0","0",
3162,"A_english_entrance+scroll+_2018/10/31 0:14:23_47%_62","1","1","0","0",
3163,"A_english_entrance+scroll+_2018/10/26 0:7:0_12%_13","1","1","0","0",
3164,"A_english_entrance+scroll+_2018/10/25 0:14:23_21%_27","1","1","0","0",
3165,"A_english_entrance+scroll+_2018/10/26 0:7:30_16%_12","1","1","0","0",
3166,"A_english_entrance+scroll+_2018/10/31 0:5:33_1%_5","1","1","0","0",
3167,"A_english_entrance+scroll+_2018/10/24 0:22:18_3%_13","1","1","0","0",
3168,"A_english_entrance+scroll+_2018/10/29 0:19:4_77%_23","1","1","0","0",
3169,"A_english_entrance+scroll+_2018/10/26 0:2:3_53%_102","1","1","0","0",
3170,"A_english_entrance+scroll+_2018/10/22 3:3:53_32%_36","1","1","0","0",
3171,"A_english_entrance+scroll+_2018/10/31 0:8:34_17%_17","1","1","0","0",
3172,"A_english_entrance+scroll+_2018/10/23 0:7:27_30%_34","1","1","0","0",
3173,"A_english_entrance+scroll+_2018/10/25 0:30:12_35%_19","1","1","0","0",
3174,"A_english_entrance+scroll+_2018/10/24 0:12:50_2471%_120","1","1","0","0",
3175,"A_english_entrance+scroll+_2018/10/23 0:6:11_77%_37","1","1","0","0",
3176,"A_english_entrance+scroll+_2018/10/23 0:7:55_28%_3","1","1","0","0",
3177,"A_english_entrance+scroll+_2018/10/26 0:2:32_12%_34","1","1","0","0",
3178,"A_english_entrance+scroll+_2018/10/25 0:27:37_16%_27","1","1","0","0",
3179,"A_english_entrance+scroll+_2018/10/26 0:2:3_16%_70","1","1","0","0",
3180,"A_english_entrance+scroll+_2018/10/23 0:9:51_77%_62","1","1","0","0",
3181,"A_english_entrance+scroll+_2018/10/22 0:25:26_2%_5","1","1","0","0",
3182,"A_english_entrance+scroll+_2018/10/30 0:12:50_4%_12","1","1","0","0",
3183,"A_english_entrance+scroll+_2018/10/27 0:38:31_10%_8","1","1","0","0",
3184,"A_english_entrance+scroll+_2018/10/30 23:39:43_86%_1828","1","1","0","0",
3185,"A_english_entrance+scroll+_2018/10/25 0:5:52_29%_60","1","1","0","0",
3186,"ENGLISH+UID：2619735130113623511+http:/english/study/today-e-462-Network Error","1","1","0","0",
3187,"A_english_entrance+scroll+_2018/10/25 0:13:8_29%_118","1","1","0","0",
3188,"A_english_entrance+scroll+_2018/10/26 0:11:11_6%_6","1","1","0","0",
3189,"A_english_entrance+scroll+_2018/10/23 0:11:39_51%_38","1","1","0","0",
3190,"A_english_entrance+scroll+_2018/10/31 0:26:19_97%_147","1","1","0","0",
3191,"A_english_entrance+scroll+_2018/10/28 0:59:54_4%_16","1","1","0","0",
3192,"A_english_entrance+scroll+_2018/10/26 0:6:4_23%_16","1","1","0","0",
3193,"A_english_entrance+scroll+_2018/10/27 0:32:24_10%_2","1","1","0","0",
3194,"A_english_entrance+scroll+_2018/10/30 0:32:48_11%_28","1","1","0","0",
3195,"A_english_entrance+scroll+_2018/10/24 0:17:32_45%_27","1","1","0","0",
3196,"A_english_entrance+scroll+_2018/10/28 0:9:6_4%_9","1","1","0","0",
3197,"A_english_entrance+scroll+_2018/10/31 0:10:29_51%_29","1","1","0","0",
3198,"A_english_entrance+scroll+_2018/10/29 0:50:55_35%_11","1","1","0","0",
3199,"A_english_entrance+scroll+_2018/10/31 0:52:36_162%_49","1","1","0","0",
3200,"A_english_entrance+scroll+_2018/10/28 0:13:15_22%_7","1","1","0","0",
3201,"A_english_entrance+scroll+_2018/10/26 0:10:37_98%_140","1","1","0","0",
3202,"A_english_entrance+scroll+_2018/10/30 0:50:15_23%_20","1","1","0","0",
3203,"A_english_entrance+scroll+_2018/10/22 0:23:7_82%_109","1","1","0","0",
3204,"A_english_entrance+scroll+_2018/10/28 19:53:0_33%_12","1","1","0","0",
3205,"A_english_entrance+scroll+_2018/10/29 1:34:37_33%_202","1","1","0","0",
3206,"A_english_entrance+scroll+_2018/10/29 0:39:58_4%_10","1","1","0","0",
3207,"A_english_entrance+scroll+_2018/10/24 0:12:15_34%_12","1","1","0","0",
3208,"A_english_entrance+scroll+_2018/10/29 0:1:28_33%_8","1","1","0","0",
3209,"A_english_entrance+scroll+_2018/10/31 0:2:11_32%_51","1","1","0","0",
3210,"A_english_entrance+scroll+_2018/10/26 0:19:46_24%_27","1","1","0","0",
3211,"A_english_entrance+scroll+_2018/10/30 0:3:33_16%_78","1","1","0","0",
3212,"A_english_entrance+scroll+_2018/10/29 0:8:15_88%_38","1","1","0","0",
3213,"ENGLISH+UID：2619735130104381234+http:/english/study/save_reading_result-e-20466-timeout of 10000ms exceeded","1","1","0","0",
3214,"A_english_entrance+scroll+_2018/10/31 0:2:11_26%_43","1","1","0","0",
3215,"A_english_entrance+scroll+_2018/10/31 0:2:2_2966%_154","1","1","0","0",
3216,"A_english_entrance+scroll+_2018/10/30 0:11:30_5%_15","1","1","0","0",
3217,"A_english_entrance+scroll+_2018/10/25 0:19:0_71%_42","1","1","0","0",
3218,"A_english_entrance+scroll+_2018/10/29 0:22:31_98%_185","1","1","0","0",
3219,"A_english_entrance+scroll+_2018/10/22 0:32:59_48%_53","1","1","0","0",
3220,"A_english_entrance+scroll+_2018/10/25 0:29:22_93%_123","1","1","0","0",
3221,"A_english_entrance+scroll+_2018/10/26 0:8:39_19%_17","1","1","0","0",
3222,"ENGLISH+UID：2619735130115057282+http:/english/user/get_base_user_info-e-960-Network Error","1","1","0","0",
3223,"A_english_entrance+scroll+_2018/10/29 0:21:16_7%_20","1","1","0","0",
3224,"A_english_entrance+scroll+_2018/10/27 0:2:38_35%_17","1","1","0","0",
3225,"A_english_entrance+scroll+_2018/10/29 1:49:3_6%_15","1","1","0","0",
3226,"A_english_entrance+scroll+_2018/10/25 0:26:54_36%_41","1","1","0","0",
3227,"A_english_entrance+scroll+_2018/10/30 0:43:51_52%_137","1","1","0","0",
3228,"A_english_entrance+scroll+_2018/10/22 0:16:15_15%_11","1","1","0","0",
3229,"A_english_entrance+scroll+_2018/10/29 0:21:1_42%_259","1","1","0","0",
3230,"A_english_entrance+scroll+_2018/10/25 0:8:35_17%_7","1","1","0","0",
3231,"A_english_entrance+scroll+_2018/10/25 0:18:24_62%_30","1","1","0","0",
3232,"A_english_entrance+scroll+_2018/10/23 0:6:35_87%_20","1","1","0","0",
3233,"A_english_entrance+scroll+_2018/10/23 0:2:16_9%_6","1","1","0","0",
3234,"A_english_entrance+scroll+_2018/10/21 23:59:48_33%_53","1","1","0","0",
3235,"A_english_entrance+scroll+_2018/10/27 0:31:51_29%_16","1","1","0","0",
3236,"A_english_entrance+scroll+_2018/10/26 23:59:57_100%_41","1","1","0","0",
3237,"A_english_entrance+scroll+_2018/10/22 0:5:6_10%_35","1","1","0","0",
3238,"A_english_entrance+scroll+_2018/10/23 0:0:39_13%_15","1","1","0","0",
3239,"A_english_entrance+scroll+_2018/10/24 0:0:38_94%_24","1","1","0","0",
3240,"A_english_entrance+scroll+_2018/10/22 0:27:17_9%_14","1","1","0","0",
3241,"ENGLISH+UID：2619735130112164246+http:/english/user/watering-e-960-Request failed with status code 400","1","1","0","0",
3242,"A_english_entrance+scroll+_2018/10/26 0:12:47_100%_33","1","1","0","0",
3243,"A_english_entrance+scroll+_2018/10/28 1:6:34_3%_14","1","1","0","0",
3244,"A_english_entrance+scroll+_2018/10/26 0:4:4_5%_30","1","1","0","0",
3245,"A_english_entrance+scroll+_2018/10/25 0:34:37_31%_38","1","1","0","0",
3246,"A_english_entrance+scroll+_2018/10/26 0:20:25_3%_8","1","1","0","0",
3247,"A_english_entrance+scroll+_2018/10/25 0:19:0_83%_51","1","1","0","0",
3248,"A_english_entrance+scroll+_2018/10/31 0:58:24_1%_3","1","1","0","0",
3249,"A_english_entrance+scroll+_2018/10/26 0:10:2_11%_13","1","1","0","0",
3250,"A_english_entrance+scroll+_2018/10/24 0:1:30_26%_42","1","1","0","0",
3251,"A_english_entrance+scroll+_2018/10/27 0:18:30_61%_20","1","1","0","0",
3252,"A_english_entrance+scroll+_2018/10/29 0:25:52_4%_5","1","1","0","0",
3253,"A_english_entrance+scroll+_2018/10/27 0:26:22_39%_120","1","1","0","0",
3254,"A_english_entrance+scroll+_2018/10/29 0:31:5_10%_12","1","1","0","0",
3255,"A_english_entrance+scroll+_2018/10/24 22:1:53_5%_8779","1","1","0","0",
3256,"ENGLISH+UID：2619735130080526808+http:/english/user/watering-e-15643-Request failed with status code 400","1","1","0","0",
3257,"A_english_entrance+scroll+_2018/10/22 0:47:30_11%_9","1","1","0","0",
3258,"A_english_entrance+scroll+_2018/10/25 0:28:8_27%_56","1","1","0","0",
3259,"A_english_entrance+scroll+_2018/10/30 0:12:15_7%_3","1","1","0","0",
3260,"A_english_entrance+scroll+_2018/10/23 0:13:1_81%_70","1","1","0","0",
3261,"A_english_entrance+scroll+_2018/10/26 0:0:10_1%_6","1","1","0","0",
3262,"A_english_entrance+scroll+_2018/10/27 0:4:55_2%_12","1","1","0","0",
3263,"A_english_entrance+scroll+_2018/10/25 0:23:39_1%_7","1","1","0","0",
3264,"A_english_entrance+scroll+_2018/10/23 0:6:13_30%_31","1","1","0","0",
3265,"A_english_entrance+scroll+_2018/10/23 0:0:53_32%_25","1","1","0","0",
3266,"A_english_entrance+scroll+_2018/10/26 0:2:45_43%_45","1","1","0","0",
3267,"A_english_entrance+scroll+_2018/10/25 0:37:44_78%_40","1","1","0","0",
3268,"A_english_entrance+scroll+_2018/10/27 0:2:26_49%_13","1","1","0","0",
3269,"A_english_entrance+scroll+_2018/10/28 0:0:45_25%_19","1","1","0","0",
3270,"A_english_entrance+scroll+_2018/10/30 0:16:49_3%_9","1","1","0","0",
3271,"A_english_entrance+scroll+_2018/10/26 0:42:0_12%_19","1","1","0","0",
3272,"A_english_entrance+scroll+_2018/10/29 0:17:15_3%_35","1","1","0","0",
3273,"A_english_entrance+scroll+_2018/10/22 0:32:54_42%_11","1","1","0","0",
3274,"A_english_entrance+scroll+_2018/10/22 23:59:58_46%_117","1","1","0","0",
3275,"A_english_entrance+scroll+_2018/10/25 23:39:12_81%_1692","1","1","0","0",
3276,"A_english_entrance+scroll+_2018/10/29 0:9:52_20%_23","1","1","0","0",
3277,"A_english_entrance+scroll+_2018/10/30 0:3:3_1%_3","1","1","0","0",
3278,"A_english_entrance+scroll+_2018/10/29 0:9:49_9%_8","1","1","0","0",
3279,"A_english_entrance+scroll+_2018/10/28 0:13:41_64%_103","1","1","0","0",
3280,"A_english_entrance+scroll+_2018/10/31 0:30:39_5%_8","1","1","0","0",
3281,"A_english_entrance+scroll+_2018/10/24 0:20:35_3%_13","1","1","0","0",
3282,"A_english_entrance+scroll+_2018/10/24 0:4:5_7%_14","1","1","0","0",
3283,"A_english_entrance+scroll+_2018/10/23 0:1:27_13%_3","1","1","0","0",
3284,"A_english_entrance+scroll+_2018/10/26 23:59:14_38%_57","1","1","0","0",
3285,"A_english_entrance+scroll+_2018/10/22 0:0:8_92%_61","1","1","0","0",
3286,"ENGLISH+UID：2619735130097727437+http:/english/user/watering-e-687-Request failed with status code 400","1","1","0","0",
3287,"A_english_entrance+scroll+_2018/10/24 0:25:54_27%_6","1","1","0","0",
3288,"ENGLISH+UID：2619735130111137798+http:/english/user/watering-e-8280-Request failed with status code 400","1","1","0","0",
3289,"A_english_entrance+scroll+_2018/10/22 0:9:19_NaN%_10","1","1","0","0",
3290,"A_english_entrance+scroll+_2018/10/30 0:21:28_40%_22","1","1","0","0",
3291,"A_english_entrance+scroll+_2018/10/28 0:16:43_18%_18","1","1","0","0",
3292,"A_english_entrance+scroll+_2018/10/30 0:15:4_2%_13","1","1","0","0",
3293,"A_english_entrance+scroll+_2018/10/25 0:24:43_40%_11","1","1","0","0",
3294,"A_english_entrance+scroll+_2018/10/27 0:3:23_3%_16","1","1","0","0",
3295,"A_english_entrance+scroll+_2018/10/28 0:22:15_-9%_8","1","1","0","0",
3296,"A_english_entrance+scroll+_2018/10/24 0:0:15_43%_53","1","1","0","0",
3297,"A_english_entrance+scroll+_2018/10/25 0:20:13_4%_4","1","1","0","0",
3298,"A_english_entrance+scroll+_2018/10/29 0:20:42_487%_87","1","1","0","0",
3299,"A_english_entrance+scroll+_2018/10/22 1:28:50_79%_184","1","1","0","0",
3300,"A_english_entrance+scroll+_2018/10/26 0:11:11_54%_25","1","1","0","0",
3301,"A_english_entrance+scroll+_2018/10/30 0:28:25_19%_13","1","1","0","0",
3302,"A_english_entrance+scroll+_2018/10/23 0:8:10_83%_69","1","1","0","0",
3303,"A_english_entrance+scroll+_2018/10/28 0:12:48_21%_11","1","1","0","0",
3304,"A_english_entrance+scroll+_2018/10/30 23:59:51_17%_11","1","1","0","0",
3305,"A_english_entrance+scroll+_2018/10/27 0:13:28_88%_147","1","1","0","0",
3306,"A_english_entrance+scroll+_2018/10/23 0:7:27_54%_50","1","1","0","0",
3307,"A_english_entrance+scroll+_2018/10/24 0:4:17_100%_113","1","1","0","0",
3308,"A_english_entrance+scroll+_2018/10/30 0:21:28_50%_25","1","1","0","0",
3309,"A_english_entrance+scroll+_2018/10/31 0:3:16_71%_120","1","1","0","0",
3310,"A_english_entrance+scroll+_2018/10/31 0:55:20_81%_25","1","1","0","0",
3311,"A_english_entrance+scroll+_2018/10/22 2:57:9_35%_46","1","1","0","0",
3312,"A_english_entrance+scroll+_2018/10/28 1:18:9_7%_10","1","1","0","0",
3313,"A_english_entrance+scroll+_2018/10/23 0:6:51_75%_95","1","1","0","0",
3314,"A_english_entrance+scroll+_2018/10/30 0:29:25_50%_21","1","1","0","0",
3315,"A_english_entrance+scroll+_2018/10/31 0:31:8_31%_24","1","1","0","0",
3316,"A_english_entrance+scroll+_2018/10/25 0:11:30_47%_47","1","1","0","0",
3317,"A_english_entrance+scroll+_2018/10/29 0:3:13_21%_12","1","1","0","0",
3318,"A_english_entrance+scroll+_2018/10/27 0:19:19_999%_58","1","1","0","0",
3319,"A_english_entrance+scroll+_2018/10/30 0:32:48_52%_53","1","1","0","0",
3320,"A_english_entrance+scroll+_2018/10/23 0:4:46_13%_132","1","1","0","0",
3321,"A_english_entrance+scroll+_2018/10/22 0:2:12_46%_66","1","1","0","0",
3322,"A_english_entrance+scroll+_2018/10/25 0:8:8_6%_8","1","1","0","0",
3323,"A_english_entrance+scroll+_2018/10/24 0:26:14_23%_11","1","1","0","0",
3324,"A_english_entrance+scroll+_2018/10/29 0:2:20_5%_18","1","1","0","0",
3325,"A_english_entrance+scroll+_2018/10/26 0:8:11_69%_5","1","1","0","0",
3326,"A_english_entrance+scroll+_2018/10/30 0:25:59_45%_56","1","1","0","0",
3327,"A_english_entrance+scroll+_2018/10/27 17:21:23_20%_17","1","1","0","0",
3328,"A_english_entrance+scroll+_2018/10/30 0:4:40_27%_22","1","1","0","0",
3329,"A_english_entrance+scroll+_2018/10/28 0:17:33_72%_120","1","1","0","0",
3330,"A_english_entrance+scroll+_2018/10/30 0:6:35_1%_5","1","1","0","0",
3331,"A_english_entrance+scroll+_2018/10/25 0:34:0_32%_39","1","1","0","0",
3332,"A_english_entrance+scroll+_2018/10/27 0:37:55_51%_31","1","1","0","0",
3333,"A_english_entrance+scroll+_2018/10/27 0:30:27_59%_127","1","1","0","0",
3334,"A_english_entrance+scroll+_2018/10/29 0:30:3_6%_14","1","1","0","0",
3335,"A_english_entrance+scroll+_2018/10/27 0:8:55_57%_40","1","1","0","0",
3336,"A_english_entrance+scroll+_2018/10/28 0:29:58_97%_73","1","1","0","0",
3337,"A_english_entrance+scroll+_2018/10/28 0:5:34_78%_115","1","1","0","0",
3338,"A_english_entrance+scroll+_2018/10/22 0:3:35_8%_10","1","1","0","0",
3339,"A_english_entrance+scroll+_2018/10/22 0:23:7_50%_56","1","1","0","0",
3340,"A_english_entrance+scroll+_2018/10/25 23:59:36_16%_26","1","1","0","0",
3341,"A_english_entrance+scroll+_2018/10/22 0:3:17_41%_5","1","1","0","0",
3342,"A_english_entrance+scroll+_2018/10/26 0:22:43_3%_7","1","1","0","0",
3343,"A_english_entrance+scroll+_2018/10/22 0:1:17_30%_16","1","1","0","0",
3344,"A_english_entrance+scroll+_2018/10/22 0:25:53_76%_18","1","1","0","0",
3345,"A_english_entrance+scroll+_2018/10/28 0:48:2_17%_8","1","1","0","0",
3346,"A_english_entrance+scroll+_2018/10/31 0:30:39_54%_11","1","1","0","0",
3347,"A_english_entrance+scroll+_2018/10/25 0:27:3_31%_15","1","1","0","0",
3348,"A_english_entrance+scroll+_2018/10/25 0:2:48_25%_13","1","1","0","0",
3349,"A_english_entrance+scroll+_2018/10/28 0:0:13_19%_15","1","1","0","0",
3350,"A_english_entrance+scroll+_2018/10/24 0:4:14_71%_32","1","1","0","0",
3351,"A_english_entrance+scroll+_2018/10/25 0:26:31_16%_26","1","1","0","0",
3352,"A_english_entrance+scroll+_2018/10/27 0:35:47_4%_9","1","1","0","0",
3353,"A_english_entrance+scroll+_2018/10/30 23:59:31_65%_54","1","1","0","0",
3354,"A_english_entrance+scroll+_2018/10/30 0:22:37_93%_46","1","1","0","0",
3355,"A_english_entrance+scroll+_2018/10/25 0:26:26_26%_17","1","1","0","0",
3356,"A_english_entrance+scroll+_2018/10/26 0:1:16_10%_5","1","1","0","0",
3357,"A_english_entrance+scroll+_2018/10/24 0:8:37_78%_78","1","1","0","0",
3358,"A_english_entrance+scroll+_2018/10/23 0:7:57_81%_106","1","1","0","0",
3359,"A_english_entrance+scroll+_2018/10/22 1:28:50_59%_147","1","1","0","0",
3360,"A_english_entrance+scroll+_2018/10/22 0:31:18_12%_32","1","1","0","0",
3361,"A_english_entrance+scroll+_2018/10/28 0:26:31_8%_5","1","1","0","0",
3362,"A_english_entrance+scroll+_2018/10/28 0:17:49_2%_10","1","1","0","0",
3363,"A_english_entrance+scroll+_2018/10/28 1:10:10_162%_42","1","1","0","0",
3364,"A_english_entrance+scroll+_2018/10/28 16:18:52_23%_31","1","1","0","0",
3365,"A_english_entrance+scroll+_2018/10/31 0:15:28_18%_9","1","1","0","0",
3366,"A_english_entrance+scroll+_2018/10/22 0:4:46_26%_12","1","1","0","0",
3367,"A_english_entrance+scroll+_2018/10/25 0:18:50_13%_21","1","1","0","0",
3368,"A_english_entrance+scroll+_2018/10/26 0:14:50_2%_22","1","1","0","0",
3369,"A_english_entrance+scroll+_2018/10/28 1:7:52_40%_31","1","1","0","0",
3370,"A_english_entrance+scroll+_2018/10/26 0:9:13_31%_18","1","1","0","0",
3371,"A_english_entrance+scroll+_2018/10/29 0:53:14_4%_20","1","1","0","0",
3372,"A_english_entrance+scroll+_2018/10/31 0:0:56_58%_72","1","1","0","0",
3373,"A_english_entrance+scroll+_2018/10/25 0:34:2_53%_21","1","1","0","0",
3374,"A_english_entrance+scroll+_2018/10/25 0:10:12_13%_7","1","1","0","0",
3375,"A_english_entrance+scroll+_2018/10/27 0:13:27_13%_58","1","1","0","0",
3376,"A_english_entrance+scroll+_2018/10/28 0:16:43_35%_49","1","1","0","0",
3377,"A_english_entrance+scroll+_2018/10/29 1:50:38_5%_17","1","1","0","0",
3378,"A_english_entrance+scroll+_2018/10/23 0:6:28_4%_5","1","1","0","0",
3379,"A_english_entrance+scroll+_2018/10/25 0:59:12_3%_4","1","1","0","0",
3380,"A_english_entrance+scroll+_2018/10/29 0:15:52_25%_34","1","1","0","0",
3381,"A_english_entrance+scroll+_2018/10/27 0:16:36_56%_88","1","1","0","0",
3382,"A_english_entrance+scroll+_2018/10/27 0:3:23_52%_134","1","1","0","0",
3383,"A_english_entrance+scroll+_2018/10/23 0:13:7_13%_18","1","1","0","0",
3384,"A_english_entrance+scroll+_2018/10/25 0:4:54_23%_13","1","1","0","0",
3385,"A_english_entrance+scroll+_2018/10/27 0:41:14_64%_172","1","1","0","0",
3386,"A_english_entrance+scroll+_2018/10/30 0:29:47_71%_125","1","1","0","0",
3387,"A_english_entrance+scroll+_2018/10/25 0:30:12_23%_14","1","1","0","0",
3388,"A_english_entrance+scroll+_2018/10/25 0:11:37_30%_83","1","1","0","0",
3389,"A_english_entrance+scroll+_2018/10/26 0:34:27_23%_4","1","1","0","0",
3390,"A_english_entrance+scroll+_2018/10/22 0:2:12_58%_87","1","1","0","0",
3391,"A_english_entrance+scroll+_2018/10/24 0:8:34_9%_5","1","1","0","0",
3392,"A_english_entrance+scroll+_2018/10/29 0:21:1_20%_249","1","1","0","0",
3393,"A_english_entrance+scroll+_2018/10/31 0:28:29_27%_54","1","1","0","0",
3394,"A_english_entrance+scroll+_2018/10/25 0:35:39_70%_72","1","1","0","0",
3395,"A_english_entrance+scroll+_2018/10/23 0:6:56_49%_40","1","1","0","0",
3396,"A_english_entrance+scroll+_2018/10/27 0:19:37_36%_20","1","1","0","0",
3397,"A_english_entrance+scroll+_2018/10/23 0:8:10_81%_64","1","1","0","0",
3398,"A_english_entrance+scroll+_2018/10/27 0:13:28_71%_109","1","1","0","0",
3399,"A_english_entrance+scroll+_2018/10/24 0:14:33_13%_9","1","1","0","0",
3400,"A_english_entrance+scroll+_2018/10/27 0:7:12_98%_78","1","1","0","0",
3401,"A_english_entrance+scroll+_2018/10/23 0:7:27_23%_33","1","1","0","0",
3402,"A_english_entrance+scroll+_2018/10/30 12:19:10_10%_12","1","1","0","0",
3403,"A_english_entrance+scroll+_2018/10/29 0:42:19_13%_24","1","1","0","0",
